"LUI","combo"
1.5,"Tar_off.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.5,"Tar_off.Tri_fla.Ely_rep.Her_sph.Hel_pub"
1.5,"Tar_off.Tri_fla.Ely_rep.Her_sph.Bra_pin"
1.5,"Tar_off.Tri_fla.Ely_rep.Hol_lan.Hel_pub"
1.5,"Tar_off.Tri_fla.Ely_rep.Hol_lan.Bra_pin"
1.5,"Tar_off.Tri_fla.Tri_pra.Ran_acr.Her_sph"
1.5,"Tar_off.Tri_fla.Tri_pra.Ran_acr.Hol_lan"
1.5,"Tar_off.Tri_fla.Tri_pra.Her_sph.Hol_lan"
1.5,"Tar_off.Tri_fla.Ran_rep.Ran_acr.Her_sph"
1.5,"Tar_off.Tri_fla.Ran_rep.Ran_acr.Hol_lan"
1.5,"Tar_off.Tri_fla.Bro_ere.Ran_acr.Her_sph"
1.5,"Tar_off.Tri_fla.Bro_ere.Ran_acr.Hol_lan"
1.5,"Tar_off.Tri_fla.Ran_acr.Bro_hor.Her_sph"
1.5,"Tar_off.Tri_fla.Ran_acr.Bro_hor.Hol_lan"
1.5,"Tar_off.Tri_fla.Ran_acr.Pla_lan.Her_sph"
1.5,"Tar_off.Tri_fla.Ran_acr.Pla_lan.Hol_lan"
1.5,"Tar_off.Tri_fla.Ran_acr.Pla_lan.Car_hir"
1.5,"Tar_off.Tri_fla.Ran_acr.Her_sph.Hol_lan"
1.5,"Tar_off.Tri_fla.Ran_acr.Her_sph.Hel_pub"
1.5,"Tar_off.Tri_fla.Ran_acr.Hol_lan.Hel_pub"
1.5,"Tar_off.Tri_fla.Ran_acr.Hol_lan.Bra_pin"
1.5,"Tar_off.Tri_fla.Ran_acr.Hel_pub.Car_hir"
1.5,"Tar_off.Tri_fla.Bro_hor.Her_sph.Hol_lan"
1.5,"Tar_off.Tri_fla.Pla_lan.Her_sph.Hol_lan"
1.5,"Tar_off.Tri_fla.Her_sph.Hol_lan.Hel_pub"
1.5,"Tar_off.Ely_rep.Tri_pra.Ran_acr.Her_sph"
1.5,"Tar_off.Ely_rep.Tri_pra.Ran_acr.Hol_lan"
1.5,"Tar_off.Ely_rep.Tri_pra.Ran_acr.Car_hir"
1.5,"Tar_off.Ely_rep.Tri_pra.Her_sph.Hol_lan"
1.5,"Tar_off.Ely_rep.Tri_pra.Her_sph.Car_hir"
1.5,"Tar_off.Ely_rep.Tri_pra.Hol_lan.Car_hir"
1.5,"Tar_off.Ely_rep.Ran_rep.Ran_acr.Her_sph"
1.5,"Tar_off.Ely_rep.Ran_rep.Ran_acr.Hol_lan"
1.5,"Tar_off.Ely_rep.Ran_rep.Ran_acr.Car_hir"
1.5,"Tar_off.Ely_rep.Ran_rep.Her_sph.Hol_lan"
1.5,"Tar_off.Ely_rep.Ran_rep.Her_sph.Car_hir"
1.5,"Tar_off.Ely_rep.Ran_rep.Hol_lan.Car_hir"
1.5,"Tar_off.Ely_rep.Ran_acr.Bro_hor.Her_sph"
1.5,"Tar_off.Ely_rep.Ran_acr.Bro_hor.Hol_lan"
1.5,"Tar_off.Ely_rep.Ran_acr.Bro_hor.Car_hir"
1.5,"Tar_off.Ely_rep.Ran_acr.Pla_lan.Her_sph"
1.5,"Tar_off.Ely_rep.Ran_acr.Pla_lan.Hol_lan"
1.5,"Tar_off.Ely_rep.Ran_acr.Pla_lan.Car_hir"
1.5,"Tar_off.Ely_rep.Ran_acr.Her_sph.Hol_lan"
1.5,"Tar_off.Ely_rep.Ran_acr.Her_sph.Hel_pub"
1.5,"Tar_off.Ely_rep.Ran_acr.Her_sph.Car_hir"
1.5,"Tar_off.Ely_rep.Ran_acr.Hol_lan.Hel_pub"
1.5,"Tar_off.Ely_rep.Ran_acr.Hol_lan.Car_hir"
1.5,"Tar_off.Ely_rep.Ran_acr.Hol_lan.Bra_pin"
1.5,"Tar_off.Ely_rep.Bro_hor.Her_sph.Hol_lan"
1.5,"Tar_off.Ely_rep.Bro_hor.Her_sph.Car_hir"
1.5,"Tar_off.Ely_rep.Bro_hor.Hol_lan.Car_hir"
1.5,"Tar_off.Ely_rep.Pla_lan.Her_sph.Hol_lan"
1.5,"Tar_off.Ely_rep.Pla_lan.Hol_lan.Car_hir"
1.5,"Tar_off.Ely_rep.Her_sph.Hol_lan.Hel_pub"
1.5,"Tar_off.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.5,"Tar_off.Tri_pra.Ran_acr.Her_sph.Hol_lan"
1.5,"Tar_off.Tri_pra.Ran_acr.Her_sph.Car_hir"
1.5,"Tar_off.Tri_pra.Ran_acr.Hol_lan.Car_hir"
1.5,"Tar_off.Tri_pra.Her_sph.Hol_lan.Car_hir"
1.5,"Tar_off.Ran_rep.Ran_acr.Her_sph.Hol_lan"
1.5,"Tar_off.Ran_rep.Ran_acr.Her_sph.Car_hir"
1.5,"Tar_off.Ran_rep.Ran_acr.Hol_lan.Car_hir"
1.5,"Tar_off.Ran_rep.Her_sph.Hol_lan.Car_hir"
1.5,"Tar_off.Ran_acr.Bro_hor.Her_sph.Hol_lan"
1.5,"Tar_off.Ran_acr.Bro_hor.Her_sph.Car_hir"
1.5,"Tar_off.Ran_acr.Bro_hor.Hol_lan.Car_hir"
1.5,"Tar_off.Ran_acr.Pla_lan.Her_sph.Hol_lan"
1.5,"Tar_off.Ran_acr.Pla_lan.Hol_lan.Car_hir"
1.5,"Tar_off.Ran_acr.Her_sph.Hol_lan.Hel_pub"
1.5,"Tar_off.Ran_acr.Her_sph.Hol_lan.Car_hir"
1.5,"Tar_off.Bro_hor.Her_sph.Hol_lan.Car_hir"
1.5,"Lol_per.Arr_ela.Tri_fla.Ely_rep.Ran_acr"
1.5,"Lol_per.Arr_ela.Tri_fla.Ely_rep.Her_sph"
1.5,"Lol_per.Arr_ela.Tri_fla.Ely_rep.Hol_lan"
1.5,"Lol_per.Arr_ela.Tri_fla.Ran_acr.Her_sph"
1.5,"Lol_per.Arr_ela.Tri_fla.Ran_acr.Hol_lan"
1.5,"Lol_per.Arr_ela.Tri_fla.Her_sph.Hol_lan"
1.5,"Lol_per.Arr_ela.Ely_rep.Ran_acr.Her_sph"
1.5,"Lol_per.Arr_ela.Ely_rep.Ran_acr.Hol_lan"
1.5,"Lol_per.Arr_ela.Ely_rep.Her_sph.Hol_lan"
1.5,"Lol_per.Arr_ela.Ely_rep.Her_sph.Car_hir"
1.5,"Lol_per.Arr_ela.Ely_rep.Hol_lan.Car_hir"
1.5,"Lol_per.Arr_ela.Ran_acr.Her_sph.Hol_lan"
1.5,"Lol_per.Arr_ela.Her_sph.Hol_lan.Car_hir"
1.5,"Lol_per.Fes_rub.Tri_fla.Ely_rep.Ran_acr"
1.5,"Lol_per.Fes_rub.Tri_fla.Ely_rep.Her_sph"
1.5,"Lol_per.Fes_rub.Tri_fla.Ely_rep.Hol_lan"
1.5,"Lol_per.Fes_rub.Tri_fla.Ran_acr.Her_sph"
1.5,"Lol_per.Fes_rub.Tri_fla.Ran_acr.Hol_lan"
1.5,"Lol_per.Fes_rub.Tri_fla.Her_sph.Hol_lan"
1.5,"Lol_per.Fes_rub.Ely_rep.Ran_acr.Hol_lan"
1.5,"Lol_per.Fes_rub.Ely_rep.Hol_lan.Car_hir"
1.5,"Lol_per.Fes_rub.Ran_acr.Her_sph.Hol_lan"
1.5,"Lol_per.Fes_rub.Her_sph.Hol_lan.Car_hir"
1.5,"Lol_per.Fes_pra.Tri_fla.Ely_rep.Ran_acr"
1.5,"Lol_per.Fes_pra.Tri_fla.Ely_rep.Her_sph"
1.5,"Lol_per.Fes_pra.Tri_fla.Ely_rep.Hol_lan"
1.5,"Lol_per.Fes_pra.Tri_fla.Ran_acr.Her_sph"
1.5,"Lol_per.Fes_pra.Tri_fla.Ran_acr.Hol_lan"
1.5,"Lol_per.Fes_pra.Tri_fla.Her_sph.Hol_lan"
1.5,"Lol_per.Fes_pra.Ely_rep.Ran_acr.Her_sph"
1.5,"Lol_per.Fes_pra.Ely_rep.Ran_acr.Hol_lan"
1.5,"Lol_per.Fes_pra.Ely_rep.Her_sph.Hol_lan"
1.5,"Lol_per.Fes_pra.Ely_rep.Her_sph.Car_hir"
1.5,"Lol_per.Fes_pra.Ely_rep.Hol_lan.Car_hir"
1.5,"Lol_per.Fes_pra.Ran_acr.Her_sph.Hol_lan"
1.5,"Lol_per.Fes_pra.Ran_acr.Hol_lan.Car_hir"
1.5,"Lol_per.Fes_pra.Her_sph.Hol_lan.Car_hir"
1.5,"Lol_per.Tri_fla.Ely_rep.Tri_pra.Ran_acr"
1.5,"Lol_per.Tri_fla.Ely_rep.Tri_pra.Her_sph"
1.5,"Lol_per.Tri_fla.Ely_rep.Tri_pra.Hol_lan"
1.5,"Lol_per.Tri_fla.Ely_rep.Ran_rep.Ran_acr"
1.5,"Lol_per.Tri_fla.Ely_rep.Ran_rep.Her_sph"
1.5,"Lol_per.Tri_fla.Ely_rep.Ran_rep.Hol_lan"
1.5,"Lol_per.Tri_fla.Ely_rep.Bro_ere.Her_sph"
1.5,"Lol_per.Tri_fla.Ely_rep.Ran_acr.Bro_hor"
1.5,"Lol_per.Tri_fla.Ely_rep.Ran_acr.Pla_lan"
1.5,"Lol_per.Tri_fla.Ely_rep.Ran_acr.Hol_lan"
1.5,"Lol_per.Tri_fla.Ely_rep.Ran_acr.Hel_pub"
1.5,"Lol_per.Tri_fla.Ely_rep.Bro_hor.Her_sph"
1.5,"Lol_per.Tri_fla.Ely_rep.Bro_hor.Hol_lan"
1.5,"Lol_per.Tri_fla.Ely_rep.Pla_lan.Her_sph"
1.5,"Lol_per.Tri_fla.Ely_rep.Pla_lan.Hol_lan"
1.5,"Lol_per.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.5,"Lol_per.Tri_fla.Ely_rep.Her_sph.Hel_pub"
1.5,"Lol_per.Tri_fla.Ely_rep.Hol_lan.Hel_pub"
1.5,"Lol_per.Tri_fla.Tri_pra.Ran_acr.Her_sph"
1.5,"Lol_per.Tri_fla.Tri_pra.Ran_acr.Hol_lan"
1.5,"Lol_per.Tri_fla.Tri_pra.Her_sph.Hol_lan"
1.5,"Lol_per.Tri_fla.Ran_rep.Ran_acr.Her_sph"
1.5,"Lol_per.Tri_fla.Ran_rep.Ran_acr.Hol_lan"
1.5,"Lol_per.Tri_fla.Ran_acr.Bro_hor.Her_sph"
1.5,"Lol_per.Tri_fla.Ran_acr.Bro_hor.Hol_lan"
1.5,"Lol_per.Tri_fla.Ran_acr.Pla_lan.Her_sph"
1.5,"Lol_per.Tri_fla.Ran_acr.Pla_lan.Hol_lan"
1.5,"Lol_per.Tri_fla.Ran_acr.Her_sph.Hol_lan"
1.5,"Lol_per.Tri_fla.Ran_acr.Her_sph.Hel_pub"
1.5,"Lol_per.Tri_fla.Ran_acr.Hol_lan.Hel_pub"
1.5,"Lol_per.Tri_fla.Bro_hor.Her_sph.Hol_lan"
1.5,"Lol_per.Tri_fla.Pla_lan.Her_sph.Hol_lan"
1.5,"Lol_per.Tri_fla.Her_sph.Hol_lan.Hel_pub"
1.5,"Lol_per.Ely_rep.Tri_pra.Ran_acr.Her_sph"
1.5,"Lol_per.Ely_rep.Tri_pra.Ran_acr.Hol_lan"
1.5,"Lol_per.Ely_rep.Tri_pra.Her_sph.Hol_lan"
1.5,"Lol_per.Ely_rep.Tri_pra.Her_sph.Car_hir"
1.5,"Lol_per.Ely_rep.Tri_pra.Hol_lan.Car_hir"
1.5,"Lol_per.Ely_rep.Ran_rep.Ran_acr.Her_sph"
1.5,"Lol_per.Ely_rep.Ran_rep.Ran_acr.Hol_lan"
1.5,"Lol_per.Ely_rep.Ran_rep.Her_sph.Hol_lan"
1.5,"Lol_per.Ely_rep.Ran_rep.Her_sph.Car_hir"
1.5,"Lol_per.Ely_rep.Ran_rep.Hol_lan.Car_hir"
1.5,"Lol_per.Ely_rep.Ran_acr.Bro_hor.Her_sph"
1.5,"Lol_per.Ely_rep.Ran_acr.Bro_hor.Hol_lan"
1.5,"Lol_per.Ely_rep.Ran_acr.Pla_lan.Her_sph"
1.5,"Lol_per.Ely_rep.Ran_acr.Pla_lan.Hol_lan"
1.5,"Lol_per.Ely_rep.Ran_acr.Hol_lan.Hel_pub"
1.5,"Lol_per.Ely_rep.Bro_hor.Her_sph.Hol_lan"
1.5,"Lol_per.Ely_rep.Bro_hor.Hol_lan.Car_hir"
1.5,"Lol_per.Ely_rep.Pla_lan.Her_sph.Hol_lan"
1.5,"Lol_per.Ely_rep.Pla_lan.Hol_lan.Car_hir"
1.5,"Lol_per.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.5,"Lol_per.Tri_pra.Ran_acr.Her_sph.Hol_lan"
1.5,"Lol_per.Tri_pra.Her_sph.Hol_lan.Car_hir"
1.5,"Lol_per.Ran_rep.Ran_acr.Hol_lan.Car_hir"
1.5,"Lol_per.Ran_rep.Her_sph.Hol_lan.Car_hir"
1.5,"Lol_per.Ran_acr.Bro_hor.Her_sph.Hol_lan"
1.5,"Lol_per.Ran_acr.Pla_lan.Her_sph.Hol_lan"
1.5,"Lol_per.Ran_acr.Pla_lan.Hol_lan.Car_hir"
1.5,"Lol_per.Ran_acr.Her_sph.Hol_lan.Hel_pub"
1.5,"Arr_ela.Tri_fla.Ely_rep.Ran_acr.Her_sph"
1.5,"Arr_ela.Tri_fla.Ely_rep.Ran_acr.Hol_lan"
1.5,"Arr_ela.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.5,"Arr_ela.Tri_fla.Ran_acr.Her_sph.Hol_lan"
1.5,"Arr_ela.Ely_rep.Ran_acr.Her_sph.Hol_lan"
1.5,"Arr_ela.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.5,"Fes_rub.Tri_fla.Ely_rep.Ran_acr.Her_sph"
1.5,"Fes_rub.Tri_fla.Ely_rep.Ran_acr.Hol_lan"
1.5,"Fes_rub.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.5,"Fes_rub.Tri_fla.Ran_acr.Her_sph.Hol_lan"
1.5,"Fes_rub.Ely_rep.Ran_acr.Her_sph.Hol_lan"
1.5,"Fes_rub.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.5,"Fes_rub.Ran_acr.Her_sph.Hol_lan.Car_hir"
1.5,"Fes_pra.Tri_fla.Ely_rep.Ran_acr.Her_sph"
1.5,"Fes_pra.Tri_fla.Ely_rep.Ran_acr.Hol_lan"
1.5,"Fes_pra.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.5,"Fes_pra.Tri_fla.Ran_acr.Her_sph.Hol_lan"
1.5,"Fes_pra.Ely_rep.Ran_acr.Her_sph.Hol_lan"
1.5,"Fes_pra.Ely_rep.Ran_acr.Her_sph.Car_hir"
1.5,"Fes_pra.Ely_rep.Ran_acr.Hol_lan.Car_hir"
1.5,"Fes_pra.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.5,"Fes_pra.Ran_acr.Her_sph.Hol_lan.Car_hir"
1.5,"Tri_fla.Ely_rep.Tri_pra.Ran_acr.Her_sph"
1.5,"Tri_fla.Ely_rep.Tri_pra.Ran_acr.Hol_lan"
1.5,"Tri_fla.Ely_rep.Tri_pra.Her_sph.Hol_lan"
1.5,"Tri_fla.Ely_rep.Ran_rep.Ran_acr.Hol_lan"
1.5,"Tri_fla.Ely_rep.Ran_acr.Pla_lan.Her_sph"
1.5,"Tri_fla.Ely_rep.Ran_acr.Pla_lan.Hol_lan"
1.5,"Tri_fla.Ely_rep.Ran_acr.Her_sph.Hol_lan"
1.5,"Tri_fla.Ely_rep.Ran_acr.Her_sph.Hel_pub"
1.5,"Tri_fla.Ely_rep.Ran_acr.Hol_lan.Hel_pub"
1.5,"Tri_fla.Ely_rep.Ran_acr.Hol_lan.Bra_pin"
1.5,"Tri_fla.Ely_rep.Bro_hor.Her_sph.Hol_lan"
1.5,"Tri_fla.Ely_rep.Pla_lan.Her_sph.Hol_lan"
1.5,"Tri_fla.Ely_rep.Her_sph.Hol_lan.Hel_pub"
1.5,"Tri_fla.Tri_pra.Ran_acr.Her_sph.Hol_lan"
1.5,"Tri_fla.Bro_ere.Ran_acr.Her_sph.Hol_lan"
1.5,"Tri_fla.Ran_acr.Bro_hor.Her_sph.Hol_lan"
1.5,"Tri_fla.Ran_acr.Pla_lan.Her_sph.Hol_lan"
1.5,"Tri_fla.Ran_acr.Her_sph.Hol_lan.Hel_pub"
1.5,"Ely_rep.Tri_pra.Ran_acr.Her_sph.Hol_lan"
1.5,"Ely_rep.Tri_pra.Ran_acr.Her_sph.Car_hir"
1.5,"Ely_rep.Tri_pra.Ran_acr.Hol_lan.Car_hir"
1.5,"Ely_rep.Tri_pra.Her_sph.Hol_lan.Car_hir"
1.5,"Ely_rep.Ran_rep.Ran_acr.Her_sph.Hol_lan"
1.5,"Ely_rep.Ran_rep.Ran_acr.Her_sph.Car_hir"
1.5,"Ely_rep.Ran_rep.Ran_acr.Hol_lan.Car_hir"
1.5,"Ely_rep.Ran_rep.Her_sph.Hol_lan.Car_hir"
1.5,"Ely_rep.Ran_acr.Bro_hor.Her_sph.Hol_lan"
1.5,"Ely_rep.Ran_acr.Bro_hor.Her_sph.Car_hir"
1.5,"Ely_rep.Ran_acr.Bro_hor.Hol_lan.Car_hir"
1.5,"Ely_rep.Ran_acr.Pla_lan.Her_sph.Hol_lan"
1.5,"Ely_rep.Ran_acr.Pla_lan.Hol_lan.Car_hir"
1.5,"Ely_rep.Ran_acr.Her_sph.Hol_lan.Hel_pub"
1.5,"Ely_rep.Ran_acr.Her_sph.Hol_lan.Car_hir"
1.5,"Ely_rep.Bro_hor.Her_sph.Hol_lan.Car_hir"
1.5,"Tri_pra.Ran_acr.Her_sph.Hol_lan.Car_hir"
1.5,"Ran_rep.Ran_acr.Her_sph.Hol_lan.Car_hir"
1.5,"Ran_acr.Bro_hor.Her_sph.Hol_lan.Car_hir"
1.75,"Poa_tri.Tar_off.Lol_per.Tri_fla.Ely_rep"
1.75,"Poa_tri.Tar_off.Lol_per.Tri_fla.Ran_acr"
1.75,"Poa_tri.Tar_off.Lol_per.Tri_fla.Her_sph"
1.75,"Poa_tri.Tar_off.Lol_per.Tri_fla.Hol_lan"
1.75,"Poa_tri.Tar_off.Lol_per.Ely_rep.Ran_acr"
1.75,"Poa_tri.Tar_off.Lol_per.Ely_rep.Her_sph"
1.75,"Poa_tri.Tar_off.Lol_per.Ely_rep.Hol_lan"
1.75,"Poa_tri.Tar_off.Lol_per.Ely_rep.Car_hir"
1.75,"Poa_tri.Tar_off.Lol_per.Ran_acr.Her_sph"
1.75,"Poa_tri.Tar_off.Lol_per.Ran_acr.Hol_lan"
1.75,"Poa_tri.Tar_off.Lol_per.Ran_acr.Car_hir"
1.75,"Poa_tri.Tar_off.Lol_per.Her_sph.Hol_lan"
1.75,"Poa_tri.Tar_off.Lol_per.Her_sph.Car_hir"
1.75,"Poa_tri.Tar_off.Lol_per.Hol_lan.Car_hir"
1.75,"Poa_tri.Tar_off.Tri_fla.Ely_rep.Ran_acr"
1.75,"Poa_tri.Tar_off.Tri_fla.Ely_rep.Her_sph"
1.75,"Poa_tri.Tar_off.Tri_fla.Ely_rep.Hol_lan"
1.75,"Poa_tri.Tar_off.Tri_fla.Ran_acr.Her_sph"
1.75,"Poa_tri.Tar_off.Tri_fla.Ran_acr.Hol_lan"
1.75,"Poa_tri.Tar_off.Tri_fla.Her_sph.Hol_lan"
1.75,"Poa_tri.Tar_off.Ely_rep.Ran_acr.Her_sph"
1.75,"Poa_tri.Tar_off.Ely_rep.Ran_acr.Hol_lan"
1.75,"Poa_tri.Tar_off.Ely_rep.Ran_acr.Car_hir"
1.75,"Poa_tri.Tar_off.Ely_rep.Her_sph.Hol_lan"
1.75,"Poa_tri.Tar_off.Ely_rep.Her_sph.Car_hir"
1.75,"Poa_tri.Tar_off.Ely_rep.Hol_lan.Car_hir"
1.75,"Poa_tri.Tar_off.Ran_acr.Her_sph.Hol_lan"
1.75,"Poa_tri.Tar_off.Ran_acr.Her_sph.Car_hir"
1.75,"Poa_tri.Tar_off.Ran_acr.Hol_lan.Car_hir"
1.75,"Poa_tri.Tar_off.Her_sph.Hol_lan.Car_hir"
1.75,"Poa_tri.Lol_per.Tri_fla.Ely_rep.Ran_acr"
1.75,"Poa_tri.Lol_per.Tri_fla.Ely_rep.Her_sph"
1.75,"Poa_tri.Lol_per.Tri_fla.Ely_rep.Hol_lan"
1.75,"Poa_tri.Lol_per.Tri_fla.Ran_acr.Her_sph"
1.75,"Poa_tri.Lol_per.Tri_fla.Ran_acr.Hol_lan"
1.75,"Poa_tri.Lol_per.Tri_fla.Her_sph.Hol_lan"
1.75,"Poa_tri.Lol_per.Ely_rep.Ran_acr.Her_sph"
1.75,"Poa_tri.Lol_per.Ely_rep.Ran_acr.Hol_lan"
1.75,"Poa_tri.Lol_per.Ely_rep.Her_sph.Hol_lan"
1.75,"Poa_tri.Lol_per.Ely_rep.Her_sph.Car_hir"
1.75,"Poa_tri.Lol_per.Ely_rep.Hol_lan.Car_hir"
1.75,"Poa_tri.Lol_per.Ran_acr.Her_sph.Hol_lan"
1.75,"Poa_tri.Lol_per.Ran_acr.Hol_lan.Car_hir"
1.75,"Poa_tri.Lol_per.Her_sph.Hol_lan.Car_hir"
1.75,"Poa_tri.Tri_fla.Ely_rep.Ran_acr.Her_sph"
1.75,"Poa_tri.Tri_fla.Ely_rep.Ran_acr.Hol_lan"
1.75,"Poa_tri.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.75,"Poa_tri.Tri_fla.Ran_acr.Her_sph.Hol_lan"
1.75,"Poa_tri.Ely_rep.Ran_acr.Her_sph.Hol_lan"
1.75,"Poa_tri.Ely_rep.Ran_acr.Her_sph.Car_hir"
1.75,"Poa_tri.Ely_rep.Ran_acr.Hol_lan.Car_hir"
1.75,"Poa_tri.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.75,"Poa_tri.Ran_acr.Her_sph.Hol_lan.Car_hir"
1.75,"Poa_pra.Tar_off.Lol_per.Tri_fla.Ely_rep"
1.75,"Poa_pra.Tar_off.Lol_per.Tri_fla.Ran_acr"
1.75,"Poa_pra.Tar_off.Lol_per.Tri_fla.Her_sph"
1.75,"Poa_pra.Tar_off.Lol_per.Tri_fla.Hol_lan"
1.75,"Poa_pra.Tar_off.Lol_per.Ely_rep.Ran_acr"
1.75,"Poa_pra.Tar_off.Lol_per.Ely_rep.Her_sph"
1.75,"Poa_pra.Tar_off.Lol_per.Ely_rep.Hol_lan"
1.75,"Poa_pra.Tar_off.Lol_per.Ely_rep.Car_hir"
1.75,"Poa_pra.Tar_off.Lol_per.Ran_acr.Her_sph"
1.75,"Poa_pra.Tar_off.Lol_per.Ran_acr.Hol_lan"
1.75,"Poa_pra.Tar_off.Lol_per.Ran_acr.Car_hir"
1.75,"Poa_pra.Tar_off.Lol_per.Her_sph.Hol_lan"
1.75,"Poa_pra.Tar_off.Lol_per.Her_sph.Car_hir"
1.75,"Poa_pra.Tar_off.Lol_per.Hol_lan.Car_hir"
1.75,"Poa_pra.Tar_off.Tri_fla.Ely_rep.Ran_acr"
1.75,"Poa_pra.Tar_off.Tri_fla.Ely_rep.Her_sph"
1.75,"Poa_pra.Tar_off.Tri_fla.Ely_rep.Hol_lan"
1.75,"Poa_pra.Tar_off.Tri_fla.Ran_acr.Her_sph"
1.75,"Poa_pra.Tar_off.Tri_fla.Ran_acr.Hol_lan"
1.75,"Poa_pra.Tar_off.Tri_fla.Ran_acr.Car_hir"
1.75,"Poa_pra.Tar_off.Tri_fla.Her_sph.Hol_lan"
1.75,"Poa_pra.Tar_off.Ely_rep.Ran_acr.Her_sph"
1.75,"Poa_pra.Tar_off.Ely_rep.Ran_acr.Hol_lan"
1.75,"Poa_pra.Tar_off.Ely_rep.Ran_acr.Car_hir"
1.75,"Poa_pra.Tar_off.Ely_rep.Her_sph.Hol_lan"
1.75,"Poa_pra.Tar_off.Ely_rep.Her_sph.Car_hir"
1.75,"Poa_pra.Tar_off.Ely_rep.Hol_lan.Car_hir"
1.75,"Poa_pra.Tar_off.Ran_acr.Her_sph.Hol_lan"
1.75,"Poa_pra.Tar_off.Ran_acr.Her_sph.Car_hir"
1.75,"Poa_pra.Tar_off.Ran_acr.Hol_lan.Car_hir"
1.75,"Poa_pra.Tar_off.Her_sph.Hol_lan.Car_hir"
1.75,"Poa_pra.Lol_per.Tri_fla.Ely_rep.Ran_acr"
1.75,"Poa_pra.Lol_per.Tri_fla.Ely_rep.Her_sph"
1.75,"Poa_pra.Lol_per.Tri_fla.Ely_rep.Hol_lan"
1.75,"Poa_pra.Lol_per.Tri_fla.Ran_acr.Her_sph"
1.75,"Poa_pra.Lol_per.Tri_fla.Ran_acr.Hol_lan"
1.75,"Poa_pra.Lol_per.Tri_fla.Her_sph.Hol_lan"
1.75,"Poa_pra.Lol_per.Ely_rep.Ran_acr.Her_sph"
1.75,"Poa_pra.Lol_per.Ely_rep.Ran_acr.Hol_lan"
1.75,"Poa_pra.Lol_per.Ely_rep.Her_sph.Hol_lan"
1.75,"Poa_pra.Lol_per.Ely_rep.Her_sph.Car_hir"
1.75,"Poa_pra.Lol_per.Ely_rep.Hol_lan.Car_hir"
1.75,"Poa_pra.Lol_per.Ran_acr.Her_sph.Hol_lan"
1.75,"Poa_pra.Lol_per.Ran_acr.Hol_lan.Car_hir"
1.75,"Poa_pra.Lol_per.Her_sph.Hol_lan.Car_hir"
1.75,"Poa_pra.Tri_fla.Ely_rep.Ran_acr.Her_sph"
1.75,"Poa_pra.Tri_fla.Ely_rep.Ran_acr.Hol_lan"
1.75,"Poa_pra.Tri_fla.Ely_rep.Her_sph.Hol_lan"
1.75,"Poa_pra.Tri_fla.Ran_acr.Her_sph.Hol_lan"
1.75,"Poa_pra.Ely_rep.Ran_acr.Her_sph.Hol_lan"
1.75,"Poa_pra.Ely_rep.Ran_acr.Her_sph.Car_hir"
1.75,"Poa_pra.Ely_rep.Ran_acr.Hol_lan.Car_hir"
1.75,"Poa_pra.Ely_rep.Her_sph.Hol_lan.Car_hir"
1.75,"Poa_pra.Ran_acr.Her_sph.Hol_lan.Car_hir"
1.75,"Alo_pra.Tar_off.Lol_per.Tri_fla.Ely_rep"
1.75,"Alo_pra.Tar_off.Lol_per.Tri_fla.Ran_acr"
1.75,"Alo_pra.Tar_off.Lol_per.Tri_fla.Her_sph"
1.75,"Alo_pra.Tar_off.Lol_per.Tri_fla.Hol_lan"
1.75,"Alo_pra.Tar_off.Lol_per.Ely_rep.Ran_acr"
1.75,"Alo_pra.Tar_off.Lol_per.Ely_rep.Her_sph"
1.75,"Alo_pra.Tar_off.Lol_per.Ely_rep.Hol_lan"
1.75,"Alo_pra.Tar_off.Lol_per.Ely_rep.Car_hir"
1.75,"Alo_pra.Tar_off.Lol_per.Ran_acr.Her_sph"
1.75,"Alo_pra.Tar_off.Lol_per.Ran_acr.Hol_lan"
1.75,"Alo_pra.Tar_off.Lol_per.Her_sph.Hol_lan"
1.75,"Alo_pra.Tar_off.Lol_per.Her_sph.Car_hir"
1.75,"Alo_pra.Tar_off.Lol_per.Hol_lan.Car_hir"
1.75,"Alo_pra.Tar_off.Tri_fla.Ely_rep.Ran_acr"
1.75,"Alo_pra.Tar_off.Tri_fla.Ely_rep.Her_sph"
1.75,"Alo_pra.Tar_off.Tri_fla.Ely_rep.Hol_lan"
1.75,"Alo_pra.Tar_off.Tri_fla.Ran_acr.Her_sph"
1.75,"Alo_pra.Tar_off.Tri_fla.Ran_acr.Hol_lan"
1.75,"Alo_pra.Tar_off.Tri_fla.Her_sph.Hol_lan"
1.75,"Alo_pra.Tar_off.Ely_rep.Ran_acr.Her_sph"
